Link,Make,Type,Year,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Condition,Mileage,Region,Price,Negotiable
https://syarah.com/%D9%86%D9%8A%D8%B3%D8%A7%D9%86_%D8%AF%D8%AF%D8%B3%D9%86_2016_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10450034,Nissan,Datsun,2016,Saudi,White,Full,,Gas,Manual,Used,121122,Al-Ahsa,Negotiable,True
https://syarah.com/%D8%B1%D9%8A%D9%86%D9%88_%D8%B3%D8%A7%D9%81%D8%B1%D8%A7%D9%86_2011_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1/car-10450030,Renault,Safrane,2011,Saudi,Green,Standard,2.0,Gas,Automatic,Used,290,Jubail,Negotiable,True
https://syarah.com/%D9%86%D9%8A%D8%B3%D8%A7%D9%86_%D8%A7%D9%84%D8%AA%D9%8A%D9%85%D8%A7_2018_%D8%AE%D9%84%D9%8A%D8%AC%D9%8A_%D9%86%D8%B5_%D9%81%D9%84/car-10447952,Nissan,Altima,2018,Gulf Arabic,White,Semi Full,2.5,Gas,Automatic,Used,78592,Qassim,64000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D8%A8%D8%B1%D8%A7%D8%AF%D9%88_2020_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10440851,Toyota,Prado,2020,Saudi,White,Semi Full,4.8,Gas,Automatic,Used,17000,Dammam,Negotiable,True
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D8%A8%D8%B1%D8%A7%D8%AF%D9%88_TXL_2020_%D9%86%D8%B5_%D9%81%D9%84/car-10448334,Toyota,Prado,2020,Saudi,White,Semi Full,4.0,Gas,Automatic,Used,17000,Dammam,173000,False
https://syarah.com/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3_S500_%D8%AE%D9%84%D9%8A%D8%AC%D9%8A_2014_%D9%81%D9%84/car-10406661,Mercedes,S,2014,Gulf Arabic,Blue,Full,5.0,Gas,Automatic,Used,124000,Dammam,215000,False
https://syarah.com/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3_E_400_%D9%81%D9%84_2016/car-10447944,Mercedes,E,2016,Other,Navy,Full,3.2,Gas,Automatic,Used,106642,Qassim,Negotiable,True
https://syarah.com/%D8%B4%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87_%D8%AA%D8%A7%D9%87%D9%88_2020_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_%D9%85%D9%88%D9%86_%D9%84%D8%A7%D9%8A%D8%AA_LS_%D9%85%D8%AA%D9%88%D8%B1/car-10447692,Chevrolet,Tahoe,2020,Saudi,Black,Standard,5.3,Gas,Automatic,Used,26500,Arar,Negotiable,True
https://syarah.com/%D9%86%D9%8A%D8%B3%D8%A7%D9%86_%D8%AF%D8%AF%D8%B3%D9%86_2016_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10449986,Nissan,Datsun,2016,Saudi,White,Semi Full,,Gas,Manual,Used,25000,Abha,Negotiable,True
https://syarah.com/%D8%B4%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87_%D8%B3%D8%A8%D8%A7%D8%B1%D9%83_2017_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10429595,Chevrolet,Spark,2017,Saudi,White,Semi Full,,Gas,Automatic,Used,108,Dammam,20000,False
https://syarah.com/%D9%86%D9%8A%D8%B3%D8%A7%D9%86_%D8%A8%D8%A7%D8%B5_%D8%B3%D9%8A%D9%84%D9%81%D9%8A%D8%A7%D9%86_1998_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10311037,Nissan,Sylvian Bus,1998,Saudi,White,Standard,,Gas,Manual,Used,200000,Dammam,14000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%83%D8%A7%D9%85%D8%B1%D9%8A_2001_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10403691,Toyota,Camry,2001,Saudi,Silver,Standard,,Gas,Manual,Used,439000,Dammam,12000,False
https://syarah.com/%D8%B4%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87_%D8%AA%D8%A7%D9%87%D9%88_2021_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10431499,Chevrolet,Tahoe,2021,Saudi,Brown,Standard,8.5,Gas,Automatic,Used,7700,Hail,Negotiable,True
https://syarah.com/%D8%AC%D9%8A_%D8%A5%D9%85_%D8%B3%D9%8A_%D9%8A%D9%88%D9%83%D9%86_2002_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10410551,GMC,Yukon,2002,Other,Black,Semi Full,5.3,Gas,Automatic,Used,300000,Jeddah,10000,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%B3%D9%88%D9%86%D8%A7%D8%AA%D8%A7_GL_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_2019_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1/car-10426865,Hyundai,Sonata,2019,Saudi,Silver,Standard,2.4,Gas,Automatic,Used,110875,Riyadh,57000,False
https://syarah.com/%D9%81%D8%A7%D9%86_%D8%B1%D9%8A%D9%86%D9%88_%D8%AF%D9%88%D9%83%D8%B1_2018_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A/car-10445532,Renault,Dokker,2018,Saudi,White,Standard,1.6,Gas,Manual,Used,88000,Riyadh,30000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D8%A8%D8%B1%D8%A7%D8%AF%D9%88_TXL_%D8%AE%D9%84%D9%8A%D8%AC%D9%8A_2018_%D9%86%D8%B5_%D9%81%D9%84/car-10391980,Toyota,Prado,2018,Gulf Arabic,White,Semi Full,4.0,Gas,Automatic,Used,92000,Dammam,130000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%84%D8%A7%D9%86%D8%AF%D9%83%D8%B1%D9%88%D8%B2%D8%B1_GXR2_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_2021_%D9%86%D8%B5_%D9%81%D9%84_%D8%AF%D9%8A%D8%B2%D9%84/car-10441145,Toyota,Land Cruiser,2021,Saudi,White,Semi Full,4.5,Diesel,Automatic,Used,15000,Dammam,262000,False
https://syarah.com/%D9%81%D9%88%D8%B1%D8%AF_%D9%81%D9%8A%D9%88%D8%AC%D9%86_2012_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10449928,Ford,Fusion,2012,Saudi,White,Standard,2.5,Gas,Automatic,Used,219000,Jazan,14500,False
https://syarah.com/%D9%84%D9%83%D8%B2%D8%B3_LX_2014_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10445042,Lexus,LX,2014,Saudi,Grey,Full,5.7,Gas,Automatic,Used,150000,Dammam,190000,False
https://syarah.com/%D9%84%D9%83%D8%B2%D8%B3_LX_2010_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10441223,Lexus,LX,2010,Saudi,White,Semi Full,5.7,Gas,Automatic,Used,301000,Dammam,Negotiable,True
https://syarah.com/%D9%81%D9%88%D8%B1%D8%AF_%D9%85%D9%88%D8%B3%D8%AA%D9%86%D8%AC_%D9%A2%D9%A0%D9%A0%D9%A1_%D8%AA%D9%85%D8%A7%D8%AA%D9%8A%D9%83_%D9%A6_%D8%B3%D9%84%D9%86%D8%AF%D8%B1/car-10449888,Ford,Mustang,2001,Other,Another Color,Full,3.8,Gas,Automatic,Used,163000,Jubail,12000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D8%B4%D8%A7%D8%B5_2018_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_%D9%81%D9%84_%D8%AF%D8%A8%D9%84_%D8%BA%D9%85%D8%A7%D8%B1%D8%A9/car-10353924,Toyota,Land Cruiser Pickup,2018,Saudi,Another Color,Full,,Gas,Manual,Used,28000,Dammam,147000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%87%D8%A7%D9%8A%D9%84%D9%83%D8%B3_SR5_%D8%AF%D8%A8%D9%84_2016_%D8%AE%D9%84%D9%8A%D8%AC%D9%8A_%D8%BA%D9%85%D8%A7%D8%B1%D8%AA%D9%8A%D9%86_%D9%81%D9%84/car-10437679,Toyota,Hilux,2016,Gulf Arabic,White,Full,2.7,Gas,Manual,Used,172000,Dammam,77000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%84%D8%A7%D9%86%D8%AF%D9%83%D8%B1%D9%88%D8%B2%D8%B1_GXR_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_2019_%D8%AC%D8%B1%D8%A7%D9%86%D8%AF_%D8%AA%D9%88%D8%B1%D9%8A%D9%86%D8%AC_%D9%81%D9%84/car-10424845,Toyota,Land Cruiser,2019,Saudi,White,Full,4.6,Gas,Automatic,Used,63000,Dammam,252000,False
https://syarah.com/%D8%AC%D9%8A_%D8%A5%D9%85_%D8%B3%D9%8A_%D8%B3%D9%8A%D9%8A%D8%B1%D8%A7_SLE_%D8%AF%D8%A8%D9%84_2015_%D8%BA%D9%85%D8%A7%D8%B1%D8%A9_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A/car-10363568,GMC,Sierra,2015,Saudi,Silver,Standard,,Gas,Automatic,Used,86000,Dammam,98000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%84%D8%A7%D9%86%D8%AF%D9%83%D8%B1%D9%88%D8%B2%D8%B1_GXR_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_2019_%D8%AC%D8%B1%D8%A7%D9%86%D8%AF_%D8%AA%D9%88%D8%B1%D9%8A%D9%86%D8%AC_%D9%81%D9%84/car-10424853,Toyota,Land Cruiser,2019,Saudi,White,Full,4.6,Gas,Automatic,Used,53000,Dammam,255000,False
https://syarah.com/%D9%84%D9%83%D8%B2%D8%B3_LX_570_SS_Sport_%D8%AE%D9%84%D9%8A%D8%AC%D9%8A_2020_%D9%81%D9%84/car-10431881,Lexus,LX,2020,Gulf Arabic,Bronze,Full,5.7,Gas,Automatic,Used,9000,Dammam,423000,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%A7%D9%84%D9%86%D8%AA%D8%B1%D8%A7_2019_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A/car-10404538,Hyundai,Elantra,2019,Saudi,White,Standard,1.6,Gas,Automatic,Used,73000,Dammam,48500,False
https://syarah.com/%D8%AC%D9%8A_%D8%A5%D9%85_%D8%B3%D9%8A_%D8%B3%D9%8A%D9%8A%D8%B1%D8%A7_%D8%AF%D8%A8%D9%84_SLE_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_2015_%D8%BA%D9%85%D8%A7%D8%B1%D8%A9/car-10431931,GMC,Sierra,2015,Saudi,Silver,Standard,5.3,Gas,Automatic,Used,77000,Dammam,105000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D8%A7%D9%81_%D8%AC%D9%8A_FJ_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_2014_%D9%86%D8%B5_%D9%81%D9%84/car-10437689,Toyota,FJ,2014,Saudi,Another Color,Semi Full,4.0,Gas,Automatic,Used,199000,Dammam,95000,False
https://syarah.com/%D9%87%D8%A7%D9%81%D8%A7%D9%84_H6_Basic_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_2020_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1/car-10437667,HAVAL,H6,2020,Saudi,Silver,Standard,2.0,Gas,Automatic,Used,20000,Dammam,57000,False
https://syarah.com/%D8%AC%D9%8A_%D8%A5%D9%85_%D8%B3%D9%8A_%D8%B3%D9%8A%D9%8A%D8%B1%D8%A7_%D8%AF%D8%A8%D9%84_AT4_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_2021_%D9%81%D9%84_%D8%BA%D9%85%D8%A7%D8%B1%D8%A9/car-10431925,GMC,Sierra,2021,Saudi,Grey,Full,5.3,Gas,Automatic,Used,2000,Dammam,187000,False
https://syarah.com/%D9%86%D9%8A%D8%B3%D8%A7%D9%86_%D8%A7%D9%83%D8%B3%D8%AA%D9%8A%D8%B1%D8%A7_2013_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_%D9%81%D9%84/car-10428739,Nissan,X-Terra,2013,Saudi,White,Full,4.0,Gas,Automatic,Used,95000,Qassim,61000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%84%D8%A7%D9%86%D8%AF%D9%83%D8%B1%D9%88%D8%B2%D8%B1_GXR1_2019_%D9%81%D9%84/car-10449876,Toyota,Land Cruiser,2019,Gulf Arabic,White,Full,,Gas,Manual,Used,74000,Dammam,180000,False
https://syarah.com/%D8%AF%D9%88%D8%AF%D8%AC_%D8%AA%D8%B4%D8%A7%D8%B1%D8%AC%D8%B1_2019_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10425379,Dodge,Charger,2019,Saudi,Blue,Semi Full,,Gas,Automatic,Used,56000,Al-Medina,108000,False
https://syarah.com/%D9%85%D8%A7%D8%B2%D8%AF%D8%A7_cx9_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10442551,Mazda,CX9,2020,Saudi,Silver,Standard,2.5,Gas,Automatic,Used,31200,Dammam,110000,False
https://syarah.com/%D9%83%D9%8A%D8%A7_%D8%A7%D9%88%D8%A8%D8%AA%D9%8A%D9%85%D8%A7_2019_%D9%84%D9%84%D8%AA%D9%86%D8%A7%D8%B2%D9%84/car-10366275,Kia,Optima,2019,Saudi,Grey,Semi Full,2.4,Gas,Automatic,Used,54000,Aseer,1493,False
https://syarah.com/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3_S450_%D8%AE%D9%84%D9%8A%D8%AC%D9%8A_2020_%D9%81%D9%84/car-10424965,Mercedes,S,2020,Gulf Arabic,Black,Full,3.0,Gas,Automatic,Used,46000,Dammam,365000,False
https://syarah.com/%D9%86%D9%8A%D8%B3%D8%A7%D9%86_%D8%B5%D9%86%D9%8A_SV_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A_2016_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1/car-10421163,Nissan,Sunny,2016,Saudi,White,Standard,1.5,Gas,Automatic,Used,97000,Riyadh,Negotiable,True
https://syarah.com/%D8%B4%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87_%D8%AA%D8%A7%D9%87%D9%88_LS_2019_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1_%D8%B3%D8%B9%D9%88%D8%AF%D9%8A/car-10440305,Chevrolet,Tahoe,2019,Saudi,Black,Standard,5.3,Gas,Automatic,Used,117000,Riyadh,145000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D8%A8%D8%B1%D9%8A%D9%81%D9%8A%D8%A7_2017_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1_%D8%AE%D9%84%D9%8A%D8%AC%D9%8A/car-10449834,Toyota,Previa,2017,Gulf Arabic,White,Standard,2.4,Gas,Automatic,Used,139000,Riyadh,69000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%84%D8%A7%D9%86%D8%AF%D9%83%D8%B1%D9%88%D8%B2%D8%B1_GXR_%D8%AE%D9%84%D9%8A%D8%AC%D9%8A_2014_%D9%86%D8%B5_%D9%81%D9%84/car-10449832,Toyota,Land Cruiser,2014,Gulf Arabic,Another Color,Semi Full,4.6,Gas,Automatic,Used,106000,Riyadh,129000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%84%D8%A7%D9%86%D8%AF%D9%83%D8%B1%D9%88%D8%B2%D8%B1_2012_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10449830,Toyota,Land Cruiser,2012,Saudi,White,Full,4.5,Gas,Automatic,Used,327000,Riyadh,Negotiable,True
https://syarah.com/%D9%84%D9%83%D8%B2%D8%B3_LX_470_%D9%81%D9%84_2004/car-10449826,Lexus,LX,2004,Other,Another Color,Full,4.7,Gas,Automatic,Used,274000,Riyadh,65000,False
https://syarah.com/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3_C_2016_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10449824,Mercedes,C,2016,Saudi,Silver,Semi Full,,Gas,Automatic,Used,140000,Dammam,105000,False
https://syarah.com/%D9%86%D9%8A%D8%B3%D8%A7%D9%86_%D8%A8%D8%A7%D8%AA%D8%B1%D9%88%D9%84_%D9%A2%D9%A0%D9%A0%D9%A9/car-10449810,Nissan,Patrol,2009,Saudi,White,Standard,9.0,Gas,Manual,Used,155,Hail,Negotiable,True
https://syarah.com/%D8%AC%D9%8A_%D8%A5%D9%85_%D8%B3%D9%8A_%D8%B3%D9%8A%D9%8A%D8%B1%D8%A7_2014_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10449808,GMC,Sierra,2014,Other,Brown,Full,,Gas,Automatic,Used,235,Najran,72000,False
https://syarah.com/%D9%83%D8%B1%D8%A7%D9%8A%D8%B3%D9%84%D8%B1_C300_2014_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10449806,Chrysler,C300,2014,Saudi,Grey,Full,7.5,Gas,Automatic,Used,170,Qassim,Negotiable,True
https://syarah.com/%D9%85%D8%A7%D8%B2%D8%AF%D8%A7_6_2020_%D9%81%D9%84/car-10449794,Mazda,6,2020,Saudi,Navy,Full,2.5,Gas,Automatic,Used,50000,Riyadh,100000,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_2011_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10449790,Hyundai,Other,2011,Other,Black,Full,4.6,Gas,Automatic,Used,270,Dammam,30000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%83%D8%A7%D9%85%D8%B1%D9%8A_GL_2015_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1/car-10449786,Toyota,Camry,2015,Saudi,Silver,Standard,2.5,Gas,Automatic,Used,310000,Makkah,30000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%83%D9%88%D8%B1%D9%88%D9%84%D8%A7_2020_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10449784,Toyota,Corolla,2020,Saudi,Grey,Semi Full,1.6,Gas,Automatic,Used,19000,Riyadh,Negotiable,True
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7_%D8%A7%D9%83%D9%88%D8%B1%D8%AF_2015_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10449782,Honda,Accord,2015,Gulf Arabic,Another Color,Semi Full,,Gas,Automatic,Used,124040,Al-Medina,75000,False
https://syarah.com/%D8%A8%D9%8A_%D8%A7%D9%85_%D8%AF%D8%A8%D9%84%D9%8A%D9%88_%D9%A2%D9%A0%D9%A0%D9%A5_%D9%A5%D9%A2%D9%A0_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10444574,BMW,The 5,2005,Other,White,Semi Full,,Gas,Automatic,Used,278878,Makkah,Negotiable,True
https://syarah.com/%D8%AC%D9%8A_%D8%A5%D9%85_%D8%B3%D9%8A_%D9%8A%D9%88%D9%83%D9%86_2005_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10449780,GMC,Yukon,2005,Other,Red,Full,6.0,Gas,Automatic,Used,300000,Al-Ahsa,Negotiable,True
https://syarah.com/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3_S_2007_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10446258,Mercedes,S,2007,Saudi,Red,Full,,Gas,Automatic,Used,200000,Al-Medina,Negotiable,True
https://syarah.com/%D9%86%D9%8A%D8%B3%D8%A7%D9%86_%D8%A8%D8%A7%D8%AA%D8%B1%D9%88%D9%84_2016_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10449758,Nissan,Patrol,2016,Saudi,White,Standard,1.2,Gas,Manual,Used,250000,Hail,Negotiable,True
https://syarah.com/%D9%81%D9%88%D8%B1%D8%AF_%D9%85%D8%A7%D8%B1%D9%83%D9%8A%D8%B2_2010_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10449750,Ford,Marquis,2010,Other,White,Semi Full,8.0,Gas,Automatic,Used,349000,Al-Medina,Negotiable,True
https://syarah.com/%D8%AC%D9%8A_%D8%A5%D9%85_%D8%B3%D9%8A_%D8%A7%D9%83%D8%A7%D8%AF%D9%8A%D8%A7_2013_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10440069,GMC,Acadia,2013,Saudi,White,Semi Full,3.6,Gas,Automatic,Used,201,Al-Medina,Negotiable,True
https://syarah.com/%D8%AC%D9%85%D8%B3_%D8%B3%D9%88%D8%A8%D8%B1%D8%A8%D8%A7%D9%86_2001_%D9%86%D8%B6%D9%8A%D9%81/car-10404011,GMC,Suburban,2001,Saudi,Bronze,Semi Full,,Gas,Automatic,Used,300000,Jeddah,15000,False
https://syarah.com/%D9%86%D9%8A%D8%B3%D8%A7%D9%86_%D8%A8%D8%A7%D8%AA%D8%B1%D9%88%D9%84_1999_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10444510,Nissan,Patrol,1999,Saudi,Oily,Standard,1.6,Gas,Manual,Used,600,Al-Medina,16000,False
https://syarah.com/%D9%81%D9%88%D8%B1%D8%AF_%D8%A7%D9%83%D8%B3%D8%A8%D8%AF%D8%B4%D9%86_Limited_2010_%D9%81%D9%84/car-10449738,Ford,Expedition,2010,Other,Silver,Full,5.7,Gas,Automatic,Used,335000,Al-Medina,65000,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%A5%D8%AA%D8%B4_100_2016_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10449732,Hyundai,H100,2016,Other,Silver,Full,4.0,Gas,Automatic,Used,145000,Qassim,Negotiable,True
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D8%B4%D8%A7%D8%B5_2014_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10449726,Toyota,Land Cruiser Pickup,2014,Saudi,Another Color,Semi Full,4.0,Gas,Manual,Used,118000,Jeddah,Negotiable,True
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%87%D8%A7%D9%8A%D9%84%D9%83%D8%B3_%D8%BA%D9%85%D8%A7%D8%B1%D9%87_2015/car-10449724,Toyota,Hilux,2015,Saudi,White,Full,,Gas,Manual,Used,180,Jazan,50000,False
https://syarah.com/%D9%83%D9%8A%D8%A7_%D8%B3%D9%8A%D8%B1%D8%A7%D8%AA%D9%88_%D9%83%D9%88%D8%A8%D9%8A%D9%87_2012/car-10449720,Kia,Cerato,2012,Saudi,White,Full,1.6,Gas,Automatic,Used,260000,Jeddah,Negotiable,True
https://syarah.com/%D8%B4%D9%81%D8%B1%D9%88%D9%84%D9%8A%D9%87_%D8%AA%D8%A7%D9%87%D9%88_2005_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10449712,Chevrolet,Tahoe,2005,Saudi,Black,Full,7.9,Gas,Automatic,Used,404846,Al-Ahsa,13500,False
https://syarah.com/%D9%84%D9%83%D8%B2%D8%B3_LX_2013_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10449710,Lexus,LX,2013,Other,White,Full,8.0,Gas,Automatic,Used,62000,Aseer,Negotiable,True
https://syarah.com/%D9%85%D8%B1%D8%B3%D9%8A%D8%AF%D8%B3_S_2012_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10449704,Mercedes,S,2012,Saudi,Brown,Semi Full,,Gas,Automatic,Used,170000,Jeddah,85000,False
https://syarah.com/%D9%87%D9%8A%D9%88%D9%86%D8%AF%D8%A7%D9%8A_%D8%B3%D9%86%D8%AA%D8%A7%D9%81%D9%8A_2014/car-10441153,Hyundai,Senta fe,2014,Saudi,White,Full,3.3,Gas,Automatic,Used,200203,Khobar,Negotiable,True
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%8A%D8%A7%D8%B1%D8%B3_Y_2020_%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%B1/car-10449702,Toyota,Yaris,2020,Saudi,White,Standard,1.5,Gas,Automatic,Used,23000,Makkah,45000,False
https://syarah.com/%D9%83%D9%8A%D8%A7_K5_2021_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10444394,Kia,K5,2021,Saudi,Grey,Standard,2.5,Gas,Automatic,Used,18000,Riyadh,88000,False
https://syarah.com/%D9%86%D9%8A%D8%B3%D8%A7%D9%86_%D9%86%D8%A7%D9%81%D8%A7%D8%B1%D8%A7_2013_%D8%BA%D9%85%D8%A7%D8%B1%D8%AA%D9%8A%D9%86/car-10449474,Nissan,Navara,2013,Saudi,White,,,Gas,Manual,Used,300000,Abha,Negotiable,True
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%84%D8%A7%D9%86%D8%AF%D9%83%D8%B1%D9%88%D8%B2%D8%B1_GXR_%D9%85%D9%88%D8%AF%D9%8A%D9%84_2003/car-10449700,Toyota,Land Cruiser,2003,Saudi,White,,,Gas,Automatic,Used,360000,Dammam,Negotiable,True
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D8%A8%D8%B1%D8%A7%D8%AF%D9%88_%D9%84%D8%A4%D9%84%D8%A4%D9%8A_txl_2014/car-10445384,Toyota,Prado,2014,Saudi,White,Semi Full,2.7,Gas,Automatic,Used,160,Al-Ahsa,79000,False
https://syarah.com/%D8%B4%D8%A7%D9%86%D8%AC%D8%A7%D9%86_CS95_2021_%D8%B1%D9%88%D9%8A%D8%A7%D9%84_%D9%84%D9%84%D8%A8%D9%8A%D8%B9/car-10449696,Changan,CS95,2021,Saudi,White,Full,2.0,Gas,Automatic,Used,40000,Hail,Negotiable,True
https://syarah.com/%D9%83%D9%8A%D8%A7_%D8%B3%D8%A8%D9%88%D8%B1%D8%AA%D8%A7%D8%AC_2015/car-10448956,Kia,Sportage,2015,,Red,,,Gas,Automatic,Used,147000,Riyadh,38000,False
https://syarah.com/%D9%87%D9%88%D9%86%D8%AF%D8%A7_%D8%B3%D9%8A%D9%81%D9%8A%D9%83_2008/car-10448938,Honda,Civic,2008,,Silver,,,Gas,Automatic,Used,450000,Dammam,15000,False
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%87%D8%A7%D9%8A%D9%84%D9%83%D8%B3_2015/car-10448914,Toyota,Hilux,2015,Saudi,White,,,Gas,Automatic,Used,205629,Riyadh,Negotiable,True
https://syarah.com/%D8%AA%D9%88%D9%8A%D9%88%D8%AA%D8%A7_%D9%87%D8%A7%D9%8A%D9%84%D9%83%D8%B3_2016/car-10448590,Toyota,Hilux,2016,,White,,,Gas,,Used,218000,Al-Ahsa,Negotiable,True
