,ticker,date,time,headline,neg,neu,pos,compound
424,GOOGL,2021-09-21,10:27AM,Google plans to buy office space in New York City for $2.1 bln,0.0,1.0,0.0,0.0
425,GOOGL,2021-09-21,10:19AM,U.S. Senate panel to vote on 'venue' bill on Thursday,0.0,1.0,0.0,0.0
426,GOOGL,2021-09-21,09:48AM,Google to purchase Manhattan office building for $2.1 billion,0.0,1.0,0.0,0.0
427,GOOGL,2021-09-21,08:57AM,Texas Startups Mount Fight Against Abortion BanWithout Big Tech,0.245,0.755,0.0,-0.3818
428,GOOGL,2021-09-21,08:45AM,3 Top Artificial Intelligence Stocks to Buy in September,0.0,0.55,0.45,0.5994
429,GOOGL,2021-09-21,08:00AM,Salesforce Combines Slack Into Most Products for Hybrid Work,0.0,1.0,0.0,0.0
430,GOOGL,2021-09-21,07:55AM,2 Top Software-as-a-Service Stocks to Buy for the Long Haul,0.0,0.816,0.184,0.2023
431,GOOGL,2021-09-21,06:11AM,2 High-Growth Stocks That Wall Street Thinks Are Undervalued,0.0,1.0,0.0,0.0
432,GOOGL,2021-09-21,05:00AM,Master Google Sheets And Microsoft Excel With This Duo Bundle,0.0,0.75,0.25,0.4588
433,GOOGL,2021-09-21,04:00AM,Googlers Protest Removal of Russian App as Bend to Government,0.182,0.818,0.0,-0.25
434,GOOGL,2021-09-20,05:45PM,Alphabet Inc. (GOOG) Dips More Than Broader Markets: What You Should Know,0.0,1.0,0.0,0.0
435,GOOGL,2021-09-20,04:37PM,Megacap Tech Selloff Hits $500 Billion Since Nasdaq 100 Peak,0.0,1.0,0.0,0.0
436,GOOGL,2021-09-20,04:36PM,"Facebook, Alphabet Poised for Bigger Fines Over Russia Content",0.0,0.8,0.2,0.25
437,GOOGL,2021-09-20,04:14PM,15 Best Stocks to Invest in Today According to David Abrams,0.0,0.704,0.296,0.6369
438,GOOGL,2021-09-20,04:01PM,Warren Buffett says these are the top companies to own  you can buy them now,0.0,0.886,0.114,0.2023
439,GOOGL,2021-09-20,02:52PM,States rally around proposed U.S. laws to rein in Big Tech,0.0,1.0,0.0,0.0
440,GOOGL,2021-09-20,02:46PM,States rally around proposed U.S. laws to rein in Big Tech,0.0,1.0,0.0,0.0
441,GOOGL,2021-09-20,01:35PM,OpenSea Releases App: Here's Why You Can't Buy Or Sell NFTs On It,0.0,1.0,0.0,0.0
442,GOOGL,2021-09-20,12:48PM,S&P 500 Falls as China Credit Contagion Fears Deepen September Slide,0.354,0.488,0.159,-0.4939
443,GOOGL,2021-09-20,10:06AM,S&P Slumps as China Contagion Fears Trigger Spike in Volatility,0.42,0.58,0.0,-0.7003
444,GOOGL,2021-09-20,09:14AM,Analysts Are Upgrading These 10 Stocks,0.0,1.0,0.0,0.0
445,GOOGL,2021-09-20,09:00AM,Roku unveils Streaming Stick 4K and 4K+ to rival Amazons Fire Stick 4K Max,0.226,0.774,0.0,-0.3612
446,GOOGL,2021-09-20,06:59AM,4 Stocks to Benefit From Continued Demand for AI,0.143,0.571,0.286,0.3612
447,GOOGL,2021-09-20,06:36AM,"The Zacks Analyst Blog Highlights: Alphabet, UnitedHealth, Medtronic, Starbucks and Caterpillar",0.0,1.0,0.0,0.0
448,GOOGL,2021-09-19,07:01PM,1990s: Google and Friends debut decade best for worker job satisfaction too,0.0,0.469,0.531,0.8807
449,GOOGL,2021-09-19,10:03AM,Sonos Has a Few Laws on Its Side,0.0,1.0,0.0,0.0
450,GOOGL,2021-09-19,09:45AM,3 Risks to Keep in Mind Before Buying DigitalOcean,0.231,0.769,0.0,-0.2732
451,GOOGL,2021-09-18,04:58PM,"UPDATE 1-Navalny allies accuse YouTube, Telegram of censorship in Russian election",0.153,0.847,0.0,-0.2023
452,GOOGL,2021-09-18,11:47AM,These 2 Unstoppable Stocks Have Plenty of Room to Run,0.184,0.816,0.0,-0.2023
453,GOOGL,2021-09-18,09:51AM,Alphabet (NASDAQ:GOOG.L) shareholders have earned a 28% CAGR over the last five years,0.0,1.0,0.0,0.0
454,GOOGL,2021-09-18,08:08AM,Navalny allies accuse Telegram of censorship in Russian election,0.184,0.816,0.0,-0.2023
455,GOOGL,2021-09-18,07:30AM,"FTC, Biden Antitrust Enforcement Push Takes On Amazon, Google  And The Supreme Court",0.0,0.675,0.325,0.6486
456,GOOGL,2021-09-18,04:09AM,India Watchdog Finds Google Uses Unfair Trade Practices: TOI,0.279,0.721,0.0,-0.4767
457,GOOGL,2021-09-18,03:50AM,"India antitrust probe finds Google abused Android dominance, report shows",0.252,0.611,0.137,-0.3612
458,GOOGL,2021-09-17,03:04PM,"Top Stock Reports for Alphabet, UnitedHealth & Medtronic",0.0,0.769,0.231,0.2023
459,GOOGL,2021-09-17,02:10PM,C3.ai Is a High-Priced Growth Stock That Could Still Climb,0.0,0.755,0.245,0.3818
460,GOOGL,2021-09-17,01:15PM,Fintechs Pose A Threat For Conventional Lenders - Read How,0.327,0.673,0.0,-0.5267
461,GOOGL,2021-09-17,12:55PM,"Apple, Google Pull Russia Protest-Voting App, Drawing Ire",0.0,1.0,0.0,0.0
462,GOOGL,2021-09-17,12:22PM,S&P 500 in Second-Weekly Loss as Caution Sets in Ahead of Fed Meeting,0.161,0.839,0.0,-0.3182
463,GOOGL,2021-09-17,10:47AM,Why Alphabet (GOOGL) is a Top Momentum Stock for the Long-Term,0.0,0.833,0.167,0.2023
464,GOOGL,2021-09-17,10:46AM,"Uncertainty around taxes could cause stocks to pullback this month, strategist warns",0.275,0.725,0.0,-0.4215
465,GOOGL,2021-09-17,10:23AM,AI will exacerbate wealth inequality and help ultra-rich: Ex-Google exec,0.0,0.576,0.424,0.7096
466,GOOGL,2021-09-17,10:04AM,"S&P 500 Sinks as Materials, Tech Weigh",0.0,1.0,0.0,0.0
467,GOOGL,2021-09-17,10:00AM,Smart Investors Are Watching This Trend Right Now,0.0,0.722,0.278,0.4019
468,GOOGL,2021-09-17,09:57AM,Girish Kumars TenCore Partners is Investing in These 10 Technology Stocks,0.0,1.0,0.0,0.0
469,GOOGL,2021-09-17,09:34AM,How A.I. will exacerbate inequality between rich & poor: Kai-Fu Lee,0.211,0.544,0.245,0.128
470,GOOGL,2021-09-17,08:00AM,Columbia Fund Outperforms With Small Number Of Best Ideas,0.0,0.56,0.44,0.6705
471,GOOGL,2021-09-17,05:30AM,"Russian Opposition Blasts Google, Apple For Pulling Vote App",0.0,1.0,0.0,0.0
472,GOOGL,2021-09-17,05:15AM,UPDATE 2-Putin's foes accuse Google and Apple of caving to Kremlin pressure,0.438,0.562,0.0,-0.7184
473,GOOGL,2021-09-17,05:15AM,"Kremlin hails decision by Apple, Google to delete opposition election app",0.0,1.0,0.0,0.0
474,GOOGL,2021-09-17,02:08AM,"Google, Apple remove Navalny app from stores as Russian elections begin",0.0,1.0,0.0,0.0
475,GOOGL,2021-09-17,02:03AM,"Google, Apple remove Navalny app from stores as Russian elections begin",0.0,1.0,0.0,0.0
476,GOOGL,2021-09-16,05:45PM,Alphabet (GOOGL) Dips More Than Broader Markets: What You Should Know,0.0,1.0,0.0,0.0
477,GOOGL,2021-09-16,04:39PM,10 Tech Stocks to Invest in Today According to Thomas E. Claugus GMT Capital,0.0,1.0,0.0,0.0
478,GOOGL,2021-09-16,03:00PM,This map shows the most-searched pumpkin spice foods in every state,0.0,1.0,0.0,0.0
479,GOOGL,2021-09-16,02:06PM,Altcoins Like Bitcoin Cash and Litecoin Were Thrust Into the Limelight by AMC Today,0.0,0.839,0.161,0.3612
480,GOOGL,2021-09-16,01:20PM,Microsoft (MSFT) Board Approves $60B Share Repurchase Program,0.0,0.55,0.45,0.5994
481,GOOGL,2021-09-16,12:17PM,"S&P 500 Closes Down, but Above Lows Despite Fresh Worries of Fed Tightening",0.263,0.567,0.17,-0.1643
482,GOOGL,2021-09-16,11:29AM,How Facebook plans to earn peoples trust with its Novi digital wallet,0.0,0.769,0.231,0.5106
483,GOOGL,2021-09-16,10:49AM,"S&P 500 Off Session Lows, but Surprise Rise in Retail Sales Stokes Fed Fears",0.272,0.587,0.141,-0.3506
484,GOOGL,2021-09-16,10:31AM,"Top 10 Stock Picks of Ryan Fricks Dorsal Capital: Facebook, Snap and More",0.0,0.87,0.13,0.2023
485,GOOGL,2021-09-16,10:25AM,Is Google Stock A Buy? Internet Search Giant Tops Among FANG Stocks In 2021,0.0,0.784,0.216,0.5106
486,GOOGL,2021-09-16,10:20AM,Is Snowflake Stock A Buy? Data Analytics Specialist Rides Cloud Computing Wave,0.0,1.0,0.0,0.0
487,GOOGL,2021-09-16,10:15AM,Is Salesforce Stock A Buy? Slack Integration Roadmap Expected At Dreamforce,0.0,1.0,0.0,0.0
488,GOOGL,2021-09-16,09:39AM,"Metaverse raises scary question on surveillance of users, ex-Google exec says",0.242,0.758,0.0,-0.4939
489,GOOGL,2021-09-16,09:22AM,Is Roku Stock a Buy?,0.0,1.0,0.0,0.0
490,GOOGL,2021-09-16,07:15AM,3 Long-Term Investments You'll Thank Yourself for Later,0.0,0.706,0.294,0.3612
491,GOOGL,2021-09-16,06:00AM,Metaverse raises scary question on surveillance of users: Kai-Fu Lee,0.262,0.738,0.0,-0.4939
492,GOOGL,2021-09-16,06:00AM,Byjus Buys Coding Site Tynker for $200 Million to Grow in U.S.,0.0,1.0,0.0,0.0
493,GOOGL,2021-09-16,05:20AM,Bull of the Day: The Trade Desk (TTD),0.0,1.0,0.0,0.0
494,GOOGL,2021-09-15,10:16PM,Forget fourth stimulus  these stocks offer income checks growing as fast as 11%,0.13,0.753,0.116,-0.0516
495,GOOGL,2021-09-15,05:25PM,10 Cheap Space Stocks Popular On Reddit,0.0,0.682,0.318,0.4215
496,GOOGL,2021-09-15,04:43PM,25 Largest ETFs by Assets Under Management,0.0,0.779,0.221,0.1779
497,GOOGL,2021-09-15,04:21PM,Startup aims to help busy moms with personal assistant service,0.0,0.769,0.231,0.4019
498,GOOGL,2021-09-15,03:01PM,"Tech Giants Used Loopholes to Duck Merger Reviews, FTC Says",0.0,1.0,0.0,0.0
499,GOOGL,2021-09-15,02:42PM,Goldman Sachs on Apple: Delta variant will make iPhone sales 'challenging',0.0,1.0,0.0,0.0
