Date(UTC),UnixTimeStamp,Supply,MarketCap,Price
2/4/2018,1517702400,97415048.1875,80619.71972949311,827.59
2/5/2018,1517788800,97435682.0,67725.59384456,695.08
2/6/2018,1517875200,97456063.625,76503.98450626124,785.01
2/7/2018,1517961600,97476497.375,73283.80549149874,751.81
2/8/2018,1518048000,97496881.71875,79318.58812228905,813.55
2/9/2018,1518134400,97517153.84375,85608.35901635126,877.88
2/10/2018,1518220800,97537841.5625,82980.31870929686,850.75
2/11/2018,1518307200,97557965.84375,79142.92421108375,811.24
2/12/2018,1518393600,97578451.8125,84431.70699980187,865.27
2/13/2018,1518480000,97598896.25,82078.719768325,840.98
2/14/2018,1518566400,97618948.8125,89820.17099186938,920.11
2/15/2018,1518652800,97639557.21875,90604.62712113906,927.95
2/16/2018,1518739200,97659929.46875,91606.96704027687,938.02
2/17/2018,1518825600,97680480.59375,95216.0020683697,974.77
2/18/2018,1518912000,97700826.6875,89288.78550970626,913.90
2/19/2018,1518998400,97721251.4375,91837.45488844812,939.79
2/20/2018,1519084800,97741658.75,86552.1936563,885.52
2/21/2018,1519171200,97762331.1875,82130.13443061875,840.10
2/22/2018,1519257600,97782732.40625,78678.91997604092,804.63
2/23/2018,1519344000,97803398.65625,83592.56483149687,854.70
2/24/2018,1519430400,97823879.65625,81535.22545468781,833.49
2/25/2018,1519516800,97844094.6875,82216.4358840125,840.28
2/26/2018,1519603200,97864430.0,84909.13675660001,867.62
2/27/2018,1519689600,97884842.75,85314.471244045,871.58
2/28/2018,1519776000,97905411.875,83366.4582115625,851.50
3/1/2018,1519862400,97925799.03125,85182.71480331343,869.87
3/2/2018,1519948800,97946474.0,83803.0031544,855.60
3/3/2018,1520035200,97966909.8125,83825.38638106562,855.65
3/4/2018,1520121600,97987130.09375,84742.20971897781,864.83
3/5/2018,1520208000,98007449.46875,83249.48772774561,849.42
3/6/2018,1520294400,98027893.625,79960.37255097624,815.69
3/7/2018,1520380800,98048510.5625,73647.17773881063,751.13
3/8/2018,1520467200,98068810.90625,68533.4271256147,698.83
3/9/2018,1520553600,98089185.21875,71302.99051921375,726.92
3/10/2018,1520640000,98109651.125,66940.2149625875,682.30
3/11/2018,1520726400,98130178.8125,70689.0556093725,720.36
3/12/2018,1520812800,98150539.25,68412.888868035,697.02
3/13/2018,1520899200,98170920.875,67734.008566915,689.96
3/14/2018,1520985600,98191332.40625,60206.01546489219,613.15
3/15/2018,1521072000,98211826.71875,59964.2129214,610.56
3/16/2018,1521158400,98232360.125,58991.47922586625,600.53
3/17/2018,1521244800,98252774.0,54018.39261746,549.79
3/18/2018,1521331200,98273107.0625,52810.00227324625,537.38
3/19/2018,1521417600,98293416.96875,54606.90779698905,555.55
3/20/2018,1521504000,98313827.28125,54816.840677206565,557.57
3/21/2018,1521590400,98334125.1875,55058.260033733124,559.91
3/22/2018,1521676800,98354609.09375,53100.66990362469,539.89
3/23/2018,1521763200,98374840.53125,53499.18952610969,543.83
3/24/2018,1521849600,98395365.21875,51181.333172185,520.16
3/25/2018,1521936000,98415695.28125,51472.392789046564,523.01
3/26/2018,1522022400,98436127.8125,47864.56714882812,486.25
3/27/2018,1522108800,98456397.96875,44185.26228041563,448.78
3/28/2018,1522195200,98476750.90625,43913.737531624065,445.93
3/29/2018,1522281600,98497151.09375,37813.05630489063,383.90
3/30/2018,1522368000,98517644.46875,38798.21874468313,393.82
3/31/2018,1522454400,98538107.9375,38830.91219493063,394.07
4/1/2018,1522540800,98558310.3125,37338.81586189063,378.85
4/2/2018,1522627200,98578775.5625,37921.2833833825,384.68
4/3/2018,1522713600,98599165.15625,41010.350763439055,415.93
4/4/2018,1522800000,98619464.84375,37342.26036308594,378.65
4/5/2018,1522886400,98640064.25,37617.37490238,381.36
4/6/2018,1522972800,98660497.25,36538.9151565375,370.35
4/7/2018,1523059200,98680750.25,37990.115231245,384.98
4/8/2018,1523145600,98701110.59375,39551.5090371275,400.72
4/9/2018,1523232000,98721405.21875,39391.81511038562,399.02
4/10/2018,1523318400,98741940.3125,41042.08749089063,415.65
4/11/2018,1523404800,98762176.71875,42509.21610328437,430.42
4/12/2018,1523491200,98782375.4375,48793.55434735312,493.95
4/13/2018,1523577600,98803008.59375,48903.5371335625,494.96
4/14/2018,1523664000,98823397.25,49687.4159033275,502.79
4/15/2018,1523750400,98843794.0625,52797.41259848438,534.15
4/16/2018,1523836800,98864379.40625,50585.93701079594,511.67
4/17/2018,1523923200,98884763.28125,49742.00247336719,503.03
4/18/2018,1524009600,98905014.78125,52002.27867168563,525.78
4/19/2018,1524096000,98925677.9375,56115.59081004689,567.25
4/20/2018,1524182400,98946026.1875,61065.5295218775,617.16
4/21/2018,1524268800,98966565.78125,59891.59661383905,605.17
4/22/2018,1524355200,98987019.03125,61503.60453468657,621.33
4/23/2018,1524441600,99007495.15625,63773.69785499531,644.13
4/24/2018,1524528000,99027867.40625,69651.25054018594,703.35
4/25/2018,1524614400,99048454.53125,61185.201817589055,617.73
4/26/2018,1524700800,99069254.9375,65529.35867840938,661.45
4/27/2018,1524787200,99089624.84375,63747.32835072969,643.33
4/28/2018,1524873600,99109892.84375,67694.03901013812,683.02
4/29/2018,1524960000,99130623.59375,68331.73014940781,689.31
4/30/2018,1525046400,99151171.4375,66435.2509099825,670.04
5/1/2018,1525132800,99171622.53125,66525.3161101878,670.81
5/2/2018,1525219200,99192491.9375,68119.45191315874,686.74
5/3/2018,1525305600,99213102.78125,77150.09298475561,777.62
5/4/2018,1525392000,99233695.34375,77820.05622552217,784.21
5/5/2018,1525478400,99254410.625,81049.1666281625,816.58
5/6/2018,1525564800,99275034.96875,78465.9948889503,790.39
5/7/2018,1525651200,99295755.78125,74710.1266498125,752.40
5/8/2018,1525737600,99316134.21875,74267.61200743905,747.79
5/9/2018,1525824000,99336661.34375,74628.65356771905,751.27
5/10/2018,1525910400,99357126.875,71895.81057801875,723.61
5/11/2018,1525996800,99377788.15625,67358.26481230625,677.80
5/12/2018,1526083200,99398399.09375,67952.72155645124,683.64
5/13/2018,1526169600,99418843.90625,72510.13961458436,729.34
5/14/2018,1526256000,99439236.125,72333.09474968625,727.41
5/15/2018,1526342400,99459801.5,70182.81433046,705.64
5/16/2018,1526428800,99480236.46875,70304.672717195,706.72
5/17/2018,1526515200,99500888.75,66504.404022725,668.38
5/18/2018,1526601600,99521581.71875,69025.18343267342,693.57
5/19/2018,1526688000,99542291.09375,69286.41171580469,696.05
5/20/2018,1526774400,99562948.90625,71202.44291030469,715.15
5/21/2018,1526860800,99583657.8125,69382.92190770313,696.73
5/22/2018,1526947200,99604185.5,63830.34623582,640.84
5/23/2018,1527033600,99625074.6875,57484.66434543437,577.01
5/24/2018,1527120000,99645426.96875,60045.337837099054,602.59
5/25/2018,1527206400,99666074.1875,58281.73020262438,584.77
5/26/2018,1527292800,99686784.59375,58392.530943635,585.76
5/27/2018,1527379200,99707207.28125,56797.21355569125,569.64
5/28/2018,1527465600,99727879.8125,51063.666300394376,512.03
5/29/2018,1527552000,99748529.1875,56516.51915234562,566.59
5/30/2018,1527638400,99769208.84375,55583.42163103,557.12
5/31/2018,1527724800,99789952.90625,57601.75451607469,577.23
6/1/2018,1527811200,99810514.8125,57791.28618158562,579.01
6/2/2018,1527897600,99831224.5625,58953.33304089312,590.53
6/3/2018,1527984000,99851711.09375,61812.203235475,619.04
6/4/2018,1528070400,99872516.65625,59055.61782400719,591.31
6/5/2018,1528156800,99892858.25,60757.8331733975,608.23
6/6/2018,1528243200,99913486.34375,60577.546770215624,606.30
6/7/2018,1528329600,99934287.59375,60404.28079316625,604.44
6/8/2018,1528416000,99954979.15625,59928.007753129685,599.55
6/9/2018,1528502400,99975794.9375,59323.63720001375,593.38
6/10/2018,1528588800,99996253.25,52472.033930405,524.74
6/11/2018,1528675200,100017065.28125,53124.06422413594,531.15
6/12/2018,1528761600,100037658.78125,49471.623397091564,494.53
6/13/2018,1528848000,100058188.8125,47657.71533139375,476.30
6/14/2018,1528934400,100078680.5,52023.900484315,519.83
6/15/2018,1529020800,100099210.0625,48799.365897569376,487.51
6/16/2018,1529107200,100119785.1875,49781.55959092875,497.22
6/17/2018,1529193600,100140207.59375,49743.646720119374,496.74
6/18/2018,1529280000,100160825.46875,51846.24808738905,517.63
6/19/2018,1529366400,100181303.65625,53942.62295370781,538.45
6/20/2018,1529452800,100201890.96875,53724.245861805,536.16
6/21/2018,1529539200,100222348.71875,52693.904285857185,525.77
6/22/2018,1529625600,100242996.96875,46328.3034790775,462.16
6/23/2018,1529712000,100263646.15625,47543.01573437064,474.18
6/24/2018,1529798400,100284005.1875,45654.29336160937,455.25
6/25/2018,1529884800,100304539.8125,46021.72895677125,458.82
6/26/2018,1529971200,100325179.25,43097.690502215,429.58
6/27/2018,1530057600,100345767.59375,44327.74283453905,441.75
6/28/2018,1530144000,100366158.40625,42226.0501646775,420.72
6/29/2018,1530230400,100386527.46875,43693.236080773444,435.25
6/30/2018,1530316800,100407167.9375,45526.61808622125,453.42
7/1/2018,1530403200,100427597.84375,45388.25284548281,451.95
7/2/2018,1530489600,100448259.40625,47871.63146783064,476.58
7/3/2018,1530576000,100468751.75,46411.5398709125,461.95
7/4/2018,1530662400,100489223.84375,46947.56048756156,467.19
7/5/2018,1530748800,100509644.84375,46993.28444669531,467.55
7/6/2018,1530835200,100530065.09375,47242.09348950594,469.93
7/7/2018,1530921600,100550584.625,48848.47951667125,485.81
7/8/2018,1531008000,100570999.625,48896.61430767875,486.19
7/9/2018,1531094400,100591649.65625,47426.95097992875,471.48
7/10/2018,1531180800,100612008.59375,43533.809998429686,432.69
7/11/2018,1531267200,100632683.28125,44840.91734329219,445.59
7/12/2018,1531353600,100653193.71875,43372.46770534656,430.91
7/13/2018,1531440000,100673487.21875,43537.25628262063,432.46
7/14/2018,1531526400,100693941.03125,43674.989982894374,433.74
7/15/2018,1531612800,100714551.40625,45283.27660327812,449.62
7/16/2018,1531699200,100734930.21875,48226.84784222656,478.75
7/17/2018,1531785600,100755669.03125,50283.12418673562,499.06
7/18/2018,1531872000,100775998.34375,48273.71872662313,479.02
7/19/2018,1531958400,100796428.90625,47238.24640691406,468.65
7/20/2018,1532044800,100816613.65625,45250.52887347125,448.84
7/21/2018,1532131200,100837183.4375,46489.975052025,461.04
7/22/2018,1532217600,100857953.65625,46157.64249078281,457.65
7/23/2018,1532304000,100878393.21875,45357.951942946565,449.63
7/24/2018,1532390400,100898953.625,48378.02129457875,479.47
7/25/2018,1532476800,100919727.3125,47561.449087835,471.28
7/26/2018,1532563200,100940147.09375,46637.37616172531,462.03
7/27/2018,1532649600,100960660.8125,47420.21277702312,469.69
7/28/2018,1532736000,100981101.875,47314.69528353125,468.55
7/29/2018,1532822400,101001595.15625,47086.94366184375,466.20
7/30/2018,1532908800,101022010.0625,46122.608914135,456.56
7/31/2018,1532995200,101042605.4375,43649.39512294562,431.99
8/1/2018,1533081600,101063032.53125,42433.33546889594,419.87
8/2/2018,1533168000,101083583.28125,41528.16851943594,410.83
8/3/2018,1533254400,101104100.09375,42223.09428115188,417.62
8/4/2018,1533340800,101124702.40625,41148.65265612719,406.91
8/5/2018,1533427200,101145231.875,41349.18224281875,408.81
8/6/2018,1533513600,101165642.1875,40967.02680382813,404.95
8/7/2018,1533600000,101186040.5,38242.25214657,377.94
8/8/2018,1533686400,101206599.5,35986.030584215,355.57
8/9/2018,1533772800,101227126.25,36797.0726631375,363.51
8/10/2018,1533859200,101247570.875,33570.65707502375,331.57
8/11/2018,1533945600,101268207.5,31292.888799575,309.01
8/12/2018,1534032000,101288559.875,31299.17788697375,309.01
8/13/2018,1534118400,101308960.53125,28774.784059690937,284.03
8/14/2018,1534204800,101329292.28125,28200.955334794686,278.31
8/15/2018,1534291200,101349639.59375,28503.57263934625,281.24
8/16/2018,1534377600,101370067.25,29072.935287299995,286.80
8/17/2018,1534464000,101390572.15625,32198.603999660314,317.57
8/18/2018,1534550400,101411041.25,29901.0455125625,294.85
8/19/2018,1534636800,101431496.9375,30390.90511241375,299.62
8/20/2018,1534723200,101451943.15625,27474.200726144063,270.81
8/21/2018,1534809600,101472436.4375,28526.94605567437,281.13
8/22/2018,1534896000,101492737.8125,27440.591522365627,270.37
8/23/2018,1534982400,101513081.65625,28000.353313243442,275.83
8/24/2018,1535068800,101533815.6875,28568.569719991876,281.37
8/25/2018,1535155200,101554238.9375,28187.3945594925,277.56
8/26/2018,1535241600,101574659.5625,27861.92911799375,274.30
8/27/2018,1535328000,101595207.5,29261.45166415,288.02
8/28/2018,1535414400,101615591.09375,30032.487947757814,295.55
8/29/2018,1535500800,101635861.34375,29339.22409410031,288.67
8/30/2018,1535587200,101656354.625,28885.65316669375,284.15
8/31/2018,1535673600,101676780.6875,28638.28204844125,281.66
9/1/2018,1535760000,101697166.625,30037.27513436,295.36
9/2/2018,1535846400,101717669.1875,30008.74676369625,295.02
9/3/2018,1535932800,101737994.09375,29399.22815327094,288.97
9/4/2018,1536019200,101758539.5,29024.588221585,285.23
9/5/2018,1536105600,101778867.875,23233.06216982625,228.27
9/6/2018,1536192000,101799435.875,23365.00652203,229.52
9/7/2018,1536278400,101819656.4375,21905.48088596375,215.14
9/8/2018,1536364800,101839941.6875,20039.045325849373,196.77
9/9/2018,1536451200,101860208.5625,19963.582276164372,195.99
9/10/2018,1536537600,101880645.3125,20084.75041690625,197.14
9/11/2018,1536624000,101900890.4375,18866.949864503124,185.15
9/12/2018,1536710400,101921293.625,18654.65437218375,183.03
9/13/2018,1536796800,101941716.40625,21537.22642514844,211.27
9/14/2018,1536883200,101962148.375,21296.83393108625,208.87
9/15/2018,1536969600,101982585.40625,22602.400403587188,221.63
9/16/2018,1537056000,102003094.53125,22452.92116821875,220.12
9/17/2018,1537142400,102023574.96875,20000.70163687375,196.04
9/18/2018,1537228800,102043752.5,21264.897583475,208.39
9/19/2018,1537315200,102064301.375,21411.0491424475,209.78
9/20/2018,1537401600,102084725.65625,22944.56293849875,224.76
9/21/2018,1537488000,102105445.0625,25290.497687530624,247.69
9/22/2018,1537574400,102125766.59375,24589.842080443126,240.78
9/23/2018,1537660800,102146091.125,24979.82658461875,244.55
9/24/2018,1537747200,102166431.125,23285.77298201,227.92
9/25/2018,1537833600,102186851.375,22399.3578214,219.20
9/26/2018,1537920000,102207454.53125,21893.858835139064,214.21
9/27/2018,1538006400,102227966.65625,23419.404881280312,229.09
9/28/2018,1538092800,102248381.65625,22654.15143975875,221.56
9/29/2018,1538179200,102268621.34375,23656.77748923625,231.32
9/30/2018,1538265600,102289132.4375,23792.4522049625,232.60
10/1/2018,1538352000,102309434.84375,23622.225411073443,230.89
10/2/2018,1538438400,102329949.03125,23066.193811134064,225.41
10/3/2018,1538524800,102350244.5,22513.983282665,219.97
10/4/2018,1538611200,102370614.125,22701.70738836,221.76
10/5/2018,1538697600,102390791.1875,23334.86131163125,227.90
