Date,Open,High,Low,Close,Adj Close,compound,neg,neu,pos
2009-04-06,16.42,16.9643,16.1829,118.45,16.9214,0.9638,0.007,0.914,0.08
2009-04-07,16.6471,16.6671,16.3129,115.0,16.4286,0.6266,0.088,0.803,0.109
2009-04-08,16.49,16.6843,16.3686,116.32,16.6171,0.9721,0.03,0.862,0.108
2009-04-09,16.9171,17.1429,16.8514,119.57,17.0814,0.965,0.03,0.877,0.093
2009-04-13,17.1443,17.2829,17.0,120.22,17.1743,0.9761,0.014,0.888,0.098
2009-04-14,17.0814,17.1671,16.75,118.31,16.9014,0.9477,0.0,0.906,0.094
2009-04-15,16.7429,16.8929,16.5371,117.64,16.8057,0.9697,0.054,0.826,0.119
2009-04-16,17.0271,17.5929,16.97,121.45,17.35,0.9067,0.031,0.886,0.083
2009-04-17,17.3114,17.75,17.1786,123.42,17.6314,0.7778,0.03,0.922,0.048
2009-04-20,17.39,17.57,17.0229,120.5,17.2143,0.9272,0.026,0.896,0.077
2009-04-21,16.9843,17.4486,16.9429,121.76,17.3943,0.7678,0.087,0.786,0.127
2009-04-22,17.5186,17.9071,17.3143,121.51,17.3586,-0.3393,0.097,0.781,0.122
2009-04-23,18.0886,18.1714,17.6443,125.4,17.9143,0.8912,0.067,0.816,0.116
2009-04-24,17.8057,17.8771,17.5671,123.9,17.7,0.8888,0.067,0.837,0.096
2009-04-27,17.5571,17.8571,17.5229,124.73,17.8186,-0.7655,0.111,0.809,0.08
2009-04-28,17.6214,18.03,17.6086,123.9,17.7,0.4215,0.041,0.867,0.092
2009-04-29,17.8357,18.1214,17.69,125.14,17.8771,-0.4019,0.097,0.854,0.049
2009-04-30,18.0314,18.1429,17.8457,125.83,17.9757,-0.127,0.07,0.889,0.042
2009-05-01,17.9714,18.2786,17.9714,127.24,18.1771,0.5775,0.039,0.904,0.057
2009-05-04,18.32,18.8929,18.24,132.07,18.8671,0.9274,0.063,0.831,0.106
2009-05-05,18.8214,18.98,18.7314,132.71,18.9586,-0.523,0.078,0.848,0.074
2009-05-06,19.0471,19.0714,18.6029,132.5,18.9286,0.8541,0.08,0.805,0.115
2009-05-07,18.9043,18.9129,18.2714,129.06,18.4371,0.9802,0.038,0.843,0.119
2009-05-08,18.4343,18.7471,18.0371,129.19,18.4557,0.936,0.016,0.916,0.068
2009-05-11,18.1957,18.7086,18.16,129.57,18.51,0.6059,0.015,0.931,0.055
2009-05-12,18.5086,18.53,17.6071,124.42,17.7743,0.0,0.0,0.0,0.0
2009-05-13,17.6014,17.7171,17.0543,119.49,17.07,0.3252,0.089,0.826,0.085
2009-05-14,17.1114,17.6471,17.1,122.95,17.5643,-0.9912,0.24,0.68,0.081
2009-05-15,17.4743,17.8029,17.3729,122.42,17.4886,-0.9665,0.162,0.766,0.072
2009-05-18,17.6757,18.1,17.3671,126.65,18.0929,0.8024,0.042,0.88,0.079
2009-05-19,18.1171,18.4729,17.9629,127.45,18.2071,0.9668,0.053,0.818,0.129
2009-05-20,18.2329,18.4586,17.9,125.87,17.9814,0.0,0.0,0.0,0.0
2009-05-21,17.8786,18.1114,17.5557,124.18,17.74,0.9551,0.031,0.861,0.108
2009-05-22,17.7214,17.74,17.3929,122.5,17.5,0.8519,0.015,0.896,0.089
2009-05-26,17.8229,18.69,17.7929,130.78,18.6829,0.9277,0.044,0.862,0.094
2009-05-27,18.8257,19.2829,18.7014,133.05,19.0071,0.9833,0.011,0.884,0.105
2009-05-28,19.0643,19.3414,18.8614,135.07,19.2957,0.9319,0.02,0.895,0.086
2009-05-29,19.3414,19.4143,19.1214,135.81,19.4014,0.4215,0.0,0.949,0.051
2009-06-01,19.4957,19.9986,19.4286,139.35,19.9071,0.0,0.0,0.0,0.0
2009-06-02,19.8557,20.1914,19.7643,139.49,19.9271,0.9393,0.009,0.932,0.058
2009-06-03,20.0,20.1586,19.8671,140.95,20.1357,0.8648,0.012,0.933,0.054
2009-06-04,20.0186,20.5971,20.0057,143.74,20.5343,0.9656,0.027,0.86,0.113
2009-06-05,20.7586,20.9143,20.4586,144.67,20.6671,0.8852,0.043,0.872,0.085
2009-06-08,20.5457,20.6043,19.9186,143.85,20.55,0.431,0.008,0.97,0.022
2009-06-09,20.5443,20.6514,20.0786,142.72,20.3886,0.8176,0.008,0.942,0.05
2009-06-10,20.3257,20.3357,19.7571,140.25,20.0357,0.7757,0.02,0.919,0.061
2009-06-11,19.9357,20.2229,19.7929,139.95,19.9929,0.0,0.0,0.0,0.0
2009-06-12,19.83,19.8714,19.4343,136.97,19.5671,0.4854,0.035,0.91,0.055
2009-06-15,19.43,19.5614,19.27,136.09,19.4414,0.8994,0.034,0.879,0.087
2009-06-16,19.5229,19.7814,19.4429,136.35,19.4786,0.7887,0.042,0.865,0.093
2009-06-17,19.5243,19.6357,19.2186,135.58,19.3686,0.9826,0.017,0.876,0.106
2009-06-18,19.4443,19.7143,19.37,135.88,19.4114,0.9176,0.021,0.878,0.101
2009-06-19,19.7243,19.9286,19.5571,139.48,19.9257,0.982,0.042,0.825,0.133
2009-06-22,20.0957,20.2229,19.4757,137.37,19.6243,-0.3939,0.063,0.876,0.061
2009-06-23,19.4857,19.5643,18.9829,134.01,19.1443,-0.9013,0.084,0.875,0.041
2009-06-24,19.3457,19.6429,19.2657,136.22,19.46,-0.8225,0.087,0.859,0.054
2009-06-25,19.3929,20.0286,19.3157,139.86,19.98,0.8458,0.082,0.813,0.106
2009-06-26,19.97,20.5086,19.9629,142.44,20.3486,0.9686,0.051,0.776,0.173
2009-06-29,20.4943,20.5643,20.22,141.97,20.2814,0.8594,0.0,0.841,0.159
2009-06-30,20.3686,20.5429,20.2571,142.43,20.3471,0.7059,0.084,0.799,0.117
2009-07-01,20.5,20.6657,20.36,142.83,20.4043,0.0,0.0,0.0,0.0
2009-07-02,20.1786,20.4043,19.97,140.02,20.0029,0.3485,0.028,0.936,0.036
2009-07-06,19.8143,19.8557,19.4643,138.61,19.8014,0.4338,0.053,0.887,0.06
2009-07-07,19.7829,19.9543,19.3114,135.4,19.3429,0.4742,0.035,0.919,0.045
2009-07-08,19.4171,19.72,19.2029,137.22,19.6029,0.9638,0.01,0.894,0.096
2009-07-09,19.68,19.7129,19.4186,136.36,19.48,0.0,0.0,0.0,0.0
2009-07-10,19.4771,19.8529,19.4743,138.52,19.7886,0.9769,0.053,0.797,0.15
2009-07-13,19.9343,20.3343,19.6471,142.34,20.3343,-0.8876,0.094,0.857,0.049
2009-07-14,20.29,20.4543,20.1657,142.27,20.3243,-0.9493,0.114,0.828,0.058
2009-07-15,20.72,21.0,20.6171,146.88,20.9829,0.9605,0.004,0.938,0.058
2009-07-16,20.8229,21.1457,20.7957,147.52,21.0743,0.4195,0.038,0.916,0.047
2009-07-17,21.2971,21.7171,21.2329,151.75,21.6786,0.872,0.037,0.88,0.082
2009-07-20,21.8957,22.1486,21.5557,152.91,21.8443,0.9818,0.022,0.844,0.134
2009-07-21,21.8986,21.9186,21.3929,151.51,21.6443,0.9205,0.05,0.841,0.109
2009-07-22,22.5414,22.6757,22.3014,156.74,22.3914,0.8484,0.072,0.822,0.106
2009-07-23,22.3757,22.6343,22.2229,157.82,22.5457,-0.0697,0.11,0.793,0.098
2009-07-24,22.4214,22.8571,22.3571,159.99,22.8557,0.7981,0.062,0.851,0.087
2009-07-27,22.8814,22.9829,22.4657,160.1,22.8714,-0.4601,0.154,0.713,0.133
2009-07-28,22.6971,22.8714,22.5143,160.0,22.8571,0.8687,0.037,0.737,0.226
2009-07-29,22.7,22.9214,22.6071,160.03,22.8614,-0.9552,0.285,0.687,0.028
2009-07-30,23.1,23.5314,23.0714,162.79,23.2557,0.0661,0.125,0.756,0.118
2009-07-31,23.2843,23.5714,23.2729,163.39,23.3414,-0.4767,0.093,0.835,0.071
2009-08-03,23.6014,23.8057,23.5529,166.43,23.7757,-0.997,0.232,0.714,0.054
2009-08-04,23.5614,23.6529,23.4586,165.55,23.65,0.0,0.0,0.0,0.0
2009-08-05,23.6786,23.9129,23.4586,165.11,23.5871,-0.978,0.136,0.819,0.045
2009-08-06,23.6543,23.7871,23.2986,163.91,23.4157,0.5514,0.096,0.796,0.108
2009-08-07,23.6414,23.8,23.5429,165.51,23.6443,-0.9932,0.212,0.729,0.059
2009-08-10,23.6657,23.8,23.38,164.72,23.5314,-0.9769,0.155,0.757,0.088
2009-08-11,23.3843,23.4829,23.1257,162.83,23.2614,0.9129,0.052,0.82,0.129
2009-08-12,23.2214,23.8157,23.2086,165.31,23.6157,0.98,0.046,0.797,0.157
2009-08-13,23.8071,24.0957,23.7857,168.42,24.06,0.9732,0.046,0.818,0.136
2009-08-14,23.9914,24.0329,23.6471,166.78,23.8257,-0.6003,0.087,0.835,0.077
2009-08-17,23.3643,23.37,22.7743,159.59,22.7986,0.9731,0.051,0.825,0.124
2009-08-18,23.09,23.4629,23.0586,164.0,23.4286,0.7964,0.068,0.832,0.1
2009-08-19,23.25,23.6143,23.2071,164.6,23.5143,0.787,0.029,0.915,0.055
2009-08-20,23.5686,23.8171,23.5157,166.33,23.7614,0.0,0.0,0.0,0.0
2009-08-21,23.95,24.1957,23.8286,169.22,24.1743,-0.875,0.096,0.887,0.017
2009-08-24,24.3029,24.3871,24.0386,169.06,24.1514,-0.4515,0.038,0.927,0.035
2009-08-25,24.2086,24.42,24.1614,169.4,24.2,0.9835,0.026,0.824,0.15
2009-08-26,24.1314,24.2214,23.8229,167.41,23.9157,0.9268,0.017,0.836,0.146
2009-08-27,24.1071,24.2243,23.5471,169.45,24.2071,0.34,0.051,0.874,0.075
2009-08-28,24.61,24.6414,24.0757,170.05,24.2929,0.2263,0.037,0.909,0.053
2009-08-31,24.0229,24.1214,23.7857,168.21,24.03,0.0,0.0,0.0,0.0
2009-09-01,23.9986,24.2857,23.5629,165.3,23.6143,0.9681,0.017,0.8,0.183
2009-09-02,23.5171,23.9443,23.4443,165.18,23.5971,0.659,0.086,0.818,0.096
2009-09-03,23.7771,23.8714,23.5714,166.55,23.7929,0.9172,0.039,0.857,0.103
2009-09-04,23.8971,24.3857,23.87,170.31,24.33,0.8748,0.02,0.886,0.094
2009-09-08,24.7114,24.7343,24.5714,172.93,24.7043,0.9744,0.035,0.844,0.121
2009-09-09,24.6829,24.9243,24.2429,171.14,24.4486,0.6808,0.052,0.889,0.059
2009-09-10,24.58,24.75,24.4014,172.56,24.6514,0.0,0.0,0.0,0.0
2009-09-11,24.7014,24.74,24.41,172.16,24.5943,0.9829,0.025,0.848,0.127
2009-09-14,24.4043,24.8429,24.3214,173.72,24.8171,-0.8591,0.209,0.74,0.051
2009-09-15,24.8629,25.0929,24.7986,175.16,25.0229,0.0,0.0,0.0,0.0
2009-09-16,25.4271,26.1071,25.4114,181.87,25.9814,0.7096,0.009,0.947,0.045
2009-09-17,25.9971,26.6843,25.9957,184.55,26.3643,-0.8955,0.085,0.907,0.008
2009-09-18,26.5471,26.65,26.3943,185.02,26.4314,-0.8933,0.087,0.882,0.032
2009-09-21,26.3271,26.4514,25.9457,184.02,26.2886,0.0,0.0,0.0,0.0
2009-09-22,26.4557,26.4829,26.1214,184.48,26.3543,0.91,0.032,0.895,0.073
2009-09-23,26.4857,26.9857,26.4329,185.5,26.5,0.9767,0.03,0.859,0.111
2009-09-24,26.7429,26.8143,26.11,183.82,26.26,0.8481,0.073,0.823,0.104
2009-09-25,26.0014,26.5,25.92,182.37,26.0529,-0.9367,0.116,0.798,0.085
2009-09-28,26.2671,26.6686,26.19,186.15,26.5929,-0.7603,0.088,0.87,0.042
2009-09-29,26.6757,26.7714,26.33,185.38,26.4829,0.8788,0.0,0.882,0.118
2009-09-30,26.59,26.6357,26.0871,185.35,26.4786,0.8294,0.032,0.839,0.129
2009-10-01,26.4786,26.6029,25.8143,180.86,25.8371,0.0,0.0,0.0,0.0
2009-10-02,25.9157,26.5629,25.9071,184.9,26.4143,0.8053,0.045,0.861,0.094
2009-10-05,26.6,26.6943,26.3243,186.02,26.5743,0.7941,0.054,0.866,0.08
2009-10-06,26.82,27.1443,26.7571,190.01,27.1443,0.9658,0.039,0.85,0.111
2009-10-07,27.1086,27.2214,27.0043,190.25,27.1786,0.8945,0.045,0.878,0.077
2009-10-08,27.2371,27.35,26.9843,189.27,27.0386,-0.7506,0.054,0.922,0.024
2009-10-09,26.9957,27.2429,26.9457,190.47,27.21,0.3062,0.051,0.884,0.066
2009-10-12,27.2886,27.3586,27.0914,190.81,27.2586,-0.883,0.106,0.819,0.074
2009-10-13,27.2329,27.31,27.1,190.02,27.1457,0.7655,0.037,0.894,0.069
2009-10-14,27.4643,27.4743,27.1757,191.29,27.3271,0.9728,0.033,0.86,0.107
2009-10-15,27.09,27.2743,27.0757,190.56,27.2229,0.3018,0.066,0.861,0.073
2009-10-16,27.05,27.1943,26.8343,188.05,26.8643,-0.8221,0.077,0.875,0.049
2009-10-19,26.8357,27.1429,26.5071,189.86,27.1229,0.9753,0.015,0.879,0.106
2009-10-20,28.6571,28.8214,28.2643,198.76,28.3943,0.9921,0.014,0.819,0.167
2009-10-21,28.5029,29.8157,28.4614,204.92,29.2743,0.9652,0.024,0.874,0.102
2009-10-22,29.2429,29.6929,28.93,205.2,29.3143,0.854,0.021,0.91,0.069
2009-10-23,29.3857,29.4,29.0329,203.94,29.1343,0.9884,0.036,0.799,0.166
2009-10-26,29.0957,29.5357,28.5857,202.48,28.9257,-0.4313,0.099,0.804,0.097
2009-10-27,28.8086,28.9729,28.0643,197.37,28.1957,-0.4118,0.083,0.832,0.084
2009-10-28,28.2443,28.2886,27.3,192.4,27.4857,0.128,0.057,0.871,0.072
2009-10-29,27.8571,28.1157,27.4486,196.35,28.05,0.0,0.0,0.0,0.0
2009-10-30,28.0086,28.1143,26.8814,188.5,26.9286,0.765,0.0,0.905,0.095
2009-11-02,27.1143,27.5543,26.51,189.31,27.0443,0.9509,0.005,0.915,0.08
2009-11-03,26.8357,27.0743,26.56,188.75,26.9643,-0.8176,0.071,0.89,0.039
2009-11-04,27.2471,27.6929,27.1757,190.81,27.2586,0.9231,0.02,0.913,0.067
2009-11-05,27.4857,27.8571,27.4029,194.03,27.7186,0.0,0.0,0.0,0.0
2009-11-06,27.5014,27.8843,27.4857,194.34,27.7629,0.6452,0.052,0.867,0.082
2009-11-09,28.1343,28.8429,28.0371,201.46,28.78,-0.9887,0.16,0.796,0.044
2009-11-10,28.7171,29.2829,28.7157,202.98,28.9971,0.9595,0.053,0.839,0.108
2009-11-11,29.2229,29.2857,28.8329,203.25,29.0357,-0.8356,0.104,0.815,0.081
2009-11-12,29.02,29.2671,28.7757,201.99,28.8557,-0.8823,0.07,0.896,0.034
2009-11-13,28.9814,29.2614,28.8671,204.45,29.2071,-0.4019,0.06,0.896,0.044
2009-11-16,29.3543,29.7143,29.2871,206.63,29.5186,0.5554,0.05,0.879,0.071
2009-11-17,29.44,29.6343,29.2857,207.0,29.5714,0.9508,0.055,0.803,0.142
2009-11-18,29.5057,29.5714,29.1429,205.96,29.4229,0.9583,0.029,0.837,0.134
2009-11-19,29.23,29.23,28.5429,200.51,28.6443,0.9719,0.02,0.865,0.115
2009-11-20,28.45,28.6271,28.2514,199.92,28.56,-0.6428,0.093,0.83,0.077
2009-11-23,29.0,29.4286,28.9929,205.88,29.4114,0.9439,0.059,0.827,0.114
2009-11-24,29.3329,29.4114,28.9857,204.44,29.2057,0.0,0.0,0.0,0.0
2009-11-25,29.3429,29.3786,29.1086,204.19,29.17,0.7876,0.033,0.885,0.082
2009-11-27,28.46,28.9943,28.3386,200.59,28.6557,0.946,0.045,0.819,0.137
2009-11-30,28.73,28.8114,28.3957,199.91,28.5586,0.836,0.0,0.903,0.097
2009-12-01,28.8914,28.9671,28.1186,196.97,28.1386,0.7335,0.057,0.856,0.087
2009-12-02,28.4229,28.7743,27.9643,196.23,28.0329,0.9625,0.042,0.843,0.116
2009-12-03,28.2029,28.4257,28.0386,196.48,28.0686,0.9823,0.046,0.821,0.133
2009-12-04,28.5286,28.5543,27.1829,193.32,27.6171,0.8466,0.006,0.941,0.053
2009-12-07,27.6171,27.6814,26.9543,188.95,26.9929,0.7399,0.028,0.916,0.057
2009-12-08,27.0514,27.4786,26.9571,189.87,27.1243,0.9217,0.028,0.865,0.107
2009-12-09,27.3257,28.3086,27.1871,197.8,28.2571,0.7579,0.045,0.887,0.068
2009-12-10,28.5,28.5286,28.0171,196.43,28.0614,0.9803,0.087,0.736,0.177
2009-12-11,28.2543,28.2857,27.6329,194.67,27.81,-0.6504,0.074,0.867,0.059
2009-12-14,27.91,28.2043,27.5086,196.98,28.14,0.9847,0.034,0.848,0.118
2009-12-15,27.9757,28.2157,27.61,194.17,27.7386,-0.3612,0.051,0.905,0.045
2009-12-16,27.8714,28.0714,27.7929,195.03,27.8614,0.7506,0.034,0.897,0.07
2009-12-17,27.7514,27.8571,27.2857,191.86,27.4086,0.9817,0.07,0.775,0.155
2009-12-18,27.5957,27.9286,27.5143,195.43,27.9186,0.9765,0.054,0.798,0.148
2009-12-21,28.0071,28.5357,27.9529,198.23,28.3186,0.9726,0.051,0.814,0.135
2009-12-22,28.4914,28.6929,28.38,200.36,28.6229,0.9724,0.054,0.794,0.152
2009-12-23,28.7429,28.9114,28.6871,202.1,28.8714,0.9267,0.035,0.88,0.084
2009-12-24,29.0786,29.9071,29.05,209.04,29.8629,0.923,0.051,0.849,0.1
2009-12-28,30.2457,30.5643,29.9443,211.61,30.23,0.9371,0.031,0.874,0.095
2009-12-29,30.3757,30.3886,29.8186,209.1,29.8714,0.0,0.0,0.0,0.0
2009-12-30,29.8329,30.2857,29.7586,211.64,30.2343,0.8672,0.066,0.828,0.107
2009-12-31,30.4471,30.4786,30.08,210.73,30.1043,0.5423,0.018,0.933,0.048
2010-01-04,30.49,30.6429,30.34,214.01,30.5729,0.0,0.0,0.0,0.0
2010-01-05,30.6571,30.7986,30.4643,214.38,30.6257,0.8775,0.0,0.958,0.042
2010-01-06,30.6257,30.7471,30.1071,210.97,30.1386,0.653,0.008,0.964,0.028
2010-01-07,30.25,30.2857,29.8643,210.58,30.0829,0.0258,0.036,0.925,0.04
2010-01-08,30.0429,30.2857,29.8657,211.98,30.2829,0.975,0.062,0.792,0.147
2010-01-11,30.4,30.4286,29.7786,210.11,30.0157,-0.9811,0.144,0.778,0.078
2010-01-12,29.8843,29.9671,29.4886,207.72,29.6743,-0.8225,0.124,0.815,0.061
2010-01-13,29.6957,30.1329,29.1571,210.65,30.0929,-0.8509,0.096,0.834,0.07
2010-01-14,30.0157,30.0657,29.86,209.43,29.9186,0.8977,0.098,0.776,0.126
2010-01-15,30.1329,30.2286,29.41,205.93,29.4186,0.9091,0.053,0.85,0.097
2010-01-19,29.7614,30.7414,29.6057,215.04,30.72,0.9965,0.0,0.824,0.176
2010-01-20,30.7014,30.7929,29.9286,211.73,30.2471,0.8862,0.02,0.923,0.058
2010-01-21,30.2971,30.4729,29.6014,208.07,29.7243,0.9584,0.022,0.906,0.073
2010-01-22,29.54,29.6429,28.1657,197.75,28.25,0.9941,0.026,0.806,0.168
2010-01-25,28.93,29.2429,28.5986,203.07,29.01,0.9888,0.008,0.829,0.162
2010-01-26,29.4214,30.53,28.94,205.94,29.42,0.8107,0.073,0.817,0.11
2010-01-27,29.55,30.0829,28.5043,207.88,29.6971,0.8668,0.0,0.938,0.062
2010-01-28,29.2757,29.3571,28.3857,199.29,28.47,0.9365,0.054,0.843,0.103
2010-01-29,28.7257,28.8857,27.1786,192.06,27.4371,0.765,0.04,0.85,0.11
2010-02-01,27.4814,28.0,27.3286,194.73,27.8186,0.0,0.0,0.0,0.0
2010-02-02,27.9871,28.0457,27.6257,195.86,27.98,0.8523,0.03,0.905,0.065
2010-02-03,27.8814,28.6,27.7743,199.23,28.4614,0.9677,0.057,0.811,0.132
2010-02-04,28.1043,28.3386,27.3671,192.05,27.4357,0.2645,0.121,0.746,0.133
2010-02-05,27.5186,28.0,27.2643,195.46,27.9229,0.1531,0.047,0.897,0.056
2010-02-08,27.9557,28.2686,27.7143,194.12,27.7314,0.9602,0.036,0.863,0.101
2010-02-09,28.06,28.2143,27.8214,196.19,28.0271,-0.5346,0.051,0.921,0.028
2010-02-10,27.9843,28.0857,27.7514,195.12,27.8743,0.7133,0.015,0.937,0.048
2010-02-11,27.84,28.5357,27.7229,198.67,28.3814,0.9678,0.045,0.845,0.11
2010-02-12,28.3014,28.8057,27.9286,200.38,28.6257,0.6219,0.066,0.845,0.089
2010-02-16,28.8486,29.0986,28.7886,203.4,29.0571,0.6588,0.024,0.934,0.043
2010-02-17,29.17,29.1871,28.6943,202.55,28.9357,0.8805,0.035,0.893,0.072
2010-02-18,28.8043,29.1271,28.7029,202.93,28.99,0.8542,0.032,0.903,0.065
2010-02-19,28.8371,29.0286,28.73,201.67,28.81,-0.7845,0.106,0.817,0.077
2010-02-22,28.9057,28.9286,28.4557,200.42,28.6314,-0.6249,0.068,0.887,0.045
2010-02-23,28.5714,28.7614,27.9586,197.06,28.1514,0.9367,0.011,0.904,0.084
2010-02-24,28.3186,28.7771,28.2629,200.66,28.6657,0.5859,0.051,0.882,0.067
2010-02-25,28.1971,28.98,28.1271,202.0,28.8571,0.9648,0.034,0.866,0.1
2010-02-26,28.9114,29.31,28.8571,204.62,29.2314,0.7657,0.055,0.874,0.071
2010-03-01,29.3929,29.9286,29.35,208.99,29.8557,-0.3138,0.067,0.859,0.074
2010-03-02,29.99,30.1186,29.6771,208.85,29.8357,0.9016,0.04,0.882,0.078
2010-03-03,29.8486,29.9814,29.7057,209.33,29.9043,0.7795,0.063,0.861,0.076
2010-03-04,29.8971,30.1314,29.8043,210.71,30.1014,0.9196,0.05,0.872,0.078
2010-03-05,30.7057,31.3857,30.6614,218.95,31.2786,0.9682,0.016,0.875,0.109
2010-03-08,31.43,31.4414,31.1786,219.08,31.2971,0.9877,0.014,0.855,0.131
2010-03-09,31.1871,32.1429,31.1271,223.02,31.86,0.8925,0.056,0.844,0.1
2010-03-10,31.9757,32.2114,31.8857,224.84,32.12,0.9184,0.031,0.891,0.078
2010-03-11,31.9871,32.2143,31.9029,225.5,32.2143,0.9226,0.046,0.853,0.1
2010-03-12,32.4814,32.5329,32.25,226.6,32.3714,0.9721,0.033,0.858,0.109
2010-03-15,32.1971,32.2143,31.4643,223.84,31.9771,-0.8979,0.095,0.857,0.049
2010-03-16,32.0257,32.14,31.7871,224.45,32.0643,-0.7687,0.088,0.856,0.056
2010-03-17,32.1286,32.35,31.8957,224.12,32.0171,-0.8724,0.105,0.832,0.064
2010-03-18,32.0143,32.1429,31.8014,224.65,32.0929,0.9223,0.065,0.839,0.096
2010-03-19,32.1129,32.1771,31.6043,222.25,31.75,0.9683,0.099,0.754,0.148
2010-03-22,31.4957,32.2857,31.45,224.75,32.1071,0.9825,0.011,0.885,0.104
2010-03-23,32.2343,32.6829,32.0143,228.36,32.6229,0.945,0.0,0.926,0.074
2010-03-24,32.52,32.8857,32.5014,229.37,32.7671,0.926,0.053,0.842,0.105
2010-03-25,32.9886,32.9957,32.3214,226.65,32.3786,-0.4951,0.046,0.904,0.05
2010-03-26,32.7071,33.1357,32.65,230.9,32.9857,0.0258,0.061,0.882,0.057
2010-03-29,33.2857,33.41,33.0886,232.39,33.1986,0.7242,0.063,0.787,0.15
2010-03-30,33.8,33.9257,33.4643,235.85,33.6929,0.0,0.0,0.0,0.0
2010-03-31,33.6414,33.8014,33.4943,235.0,33.5714,0.0,0.0,0.0,0.0
2010-04-01,33.9157,34.1043,33.25,235.97,33.71,-0.5674,0.041,0.923,0.035
2010-04-05,33.5686,34.0729,33.5386,238.49,34.07,0.2411,0.047,0.907,0.047
2010-04-06,34.0286,34.32,33.8571,239.54,34.22,0.8496,0.018,0.92,0.063
2010-04-07,34.2214,34.56,34.0943,240.6,34.3714,0.9859,0.029,0.829,0.142
2010-04-08,34.3486,34.5057,34.0057,239.95,34.2786,0.7964,0.038,0.887,0.075
2010-04-09,34.49,34.5557,34.3514,241.79,34.5414,0.2942,0.068,0.865,0.066
2010-04-12,34.6,34.7243,34.5443,242.29,34.6129,0.5574,0.052,0.878,0.071
2010-04-13,34.5514,34.6857,34.4443,242.43,34.6329,0.0,0.02,0.956,0.024
2010-04-14,35.04,35.1157,34.8671,245.69,35.0986,0.6593,0.044,0.893,0.063
2010-04-15,35.1114,35.5757,35.0729,248.92,35.56,0.8673,0.026,0.901,0.073
2010-04-16,35.51,35.8771,34.9357,247.4,35.3429,0.836,0.098,0.78,0.122
2010-04-19,35.29,35.4129,34.5386,247.07,35.2957,0.8228,0.023,0.926,0.051
2010-04-20,35.5057,35.6071,34.7086,244.59,34.9414,-0.8948,0.147,0.759,0.095
2010-04-21,36.9714,37.1786,36.5329,259.22,37.0314,0.9638,0.007,0.898,0.095
2010-04-22,36.8914,38.1071,36.6,266.47,38.0671,0.9591,0.037,0.845,0.119
2010-04-23,38.2843,38.8829,38.1429,270.83,38.69,0.9387,0.065,0.831,0.104
2010-04-26,38.84,38.9229,38.3129,269.5,38.5,0.2406,0.056,0.894,0.051
2010-04-27,38.1814,38.2629,37.2171,262.04,37.4343,-0.6808,0.079,0.871,0.05
2010-04-28,37.6071,37.7143,36.63,261.6,37.3714,0.0,0.0,1.0,0.0
2010-04-29,37.5743,38.5714,37.43,268.64,38.3771,0.9501,0.061,0.831,0.108
2010-04-30,38.4729,38.6529,37.2857,261.09,37.2986,0.9538,0.019,0.863,0.118
2010-05-03,37.6914,38.2686,37.5543,266.35,38.05,0.0,0.0,0.0,0.0
2010-05-04,37.5557,37.6129,36.6786,258.68,36.9543,0.8555,0.023,0.89,0.087
2010-05-05,36.1471,36.8771,35.5329,255.99,36.57,0.9088,0.036,0.859,0.105
2010-05-06,36.2614,36.8929,28.4643,246.25,35.1786,0.7903,0.085,0.804,0.112
2010-05-07,34.8157,35.2243,32.1729,235.86,33.6943,-0.9673,0.127,0.825,0.048
2010-05-10,35.75,36.3786,35.5043,253.99,36.2843,0.6966,0.017,0.955,0.029
2010-05-11,35.9771,37.1271,35.7857,256.52,36.6457,0.9493,0.037,0.864,0.1
2010-05-12,37.0343,37.59,36.9571,262.09,37.4414,0.9393,0.025,0.892,0.083
2010-05-13,37.6029,37.8571,36.6286,258.36,36.9086,0.886,0.055,0.863,0.083
2010-05-14,36.4514,36.64,35.6429,253.82,36.26,0.6369,0.076,0.827,0.097
2010-05-17,36.3857,36.5971,35.3871,254.22,36.3171,0.8377,0.102,0.782,0.115
2010-05-18,36.7114,36.9357,35.7514,252.36,36.0514,-0.9248,0.098,0.854,0.048
2010-05-19,35.6429,36.1314,34.9786,248.34,35.4771,-0.8925,0.092,0.864,0.044
2010-05-20,34.5543,34.8357,33.7443,237.76,33.9657,0.9736,0.012,0.885,0.102
2010-05-21,33.26,34.9286,33.05,242.32,34.6171,0.0,0.0,0.0,0.0
2010-05-24,35.3257,35.8429,35.18,246.76,35.2514,-0.6072,0.086,0.856,0.058
2010-05-25,34.1929,35.2514,33.88,245.22,35.0314,0.7319,0.056,0.865,0.079
2010-05-26,35.7257,36.0186,34.8214,244.11,34.8729,-0.8837,0.1,0.831,0.069
2010-05-27,35.8,36.27,35.5871,253.35,36.1929,-0.8056,0.077,0.882,0.041
2010-05-28,37.0557,37.0571,36.1929,256.88,36.6971,0.7096,0.046,0.829,0.125
2010-06-01,37.0986,37.9914,36.9943,260.83,37.2614,0.8708,0.021,0.921,0.058
2010-06-02,37.7914,37.8286,37.19,263.95,37.7071,0.8798,0.012,0.939,0.049
2010-06-03,37.8829,37.9357,37.2014,263.12,37.5886,0.9069,0.006,0.938,0.056
2010-06-04,36.8871,37.4143,36.3757,255.96,36.5657,0.9856,0.03,0.84,0.13
